Initial_position,Initial_velocity,Mass,Time,Position
525,81,74,86,43731.4
988,70,11,13,2726.1
777,24,73,57,18065.1
640,27,30,2,713.6
537,9,56,95,45614.5
75,91,3,28,6464.6
484,30,93,39,9106.900000000001
580,1,82,32,5629.6
668,88,84,51,17900.9
142,17,60,48,12247.6
362,65,81,59,21253.9
250,37,36,41,10003.900000000001
293,86,34,61,23771.9
95,26,88,96,47749.4
176,61,29,26,5074.4
918,82,46,11,2412.9
757,71,96,66,26787.4
543,77,13,75,33880.5
88,91,15,7,965.1
26,9,50,39,7829.900000000001
959,94,47,63,26329.100000000002
709,73,3,16,3131.4
743,6,88,49,12801.900000000001
424,40,30,26,4776.4
121,83,34,77,35564.100000000006
644,30,72,81,35222.9
992,15,16,21,3467.9
542,76,93,46,14406.400000000001
741,42,79,34,7833.400000000001
648,17,74,29,5261.900000000001
767,35,28,65,23744.5
386,15,6,12,1271.6
818,30,47,80,34578.0
136,23,60,44,10634.400000000001
996,86,35,28,7245.6
82,39,48,57,18225.1
713,71,94,29,6892.900000000001
353,65,68,9,1334.9
92,94,19,91,49222.9
815,23,29,79,33212.9
564,59,52,58,20469.600000000002
919,65,32,20,4179.0
214,65,2,11,1521.9
623,48,59,12,1904.6
821,62,54,17,3291.1000000000004
74,82,27,70,29824.0
645,57,55,63,23684.100000000002
962,73,39,8,1859.6
460,14,84,69,24754.9
65,99,44,51,17858.9
450,91,45,37,10525.1
980,12,90,10,1590.0
788,79,32,75,34275.5
227,39,84,61,20838.9
190,17,75,7,549.1
572,9,58,42,9593.6
7,23,61,91,42676.9
162,15,17,99,49671.9
209,32,27,24,3799.4
885,43,48,15,2632.5
44,50,34,69,26822.9
346,18,50,62,20297.600000000002
424,33,84,41,10013.900000000001
595,75,89,90,47035.0
272,90,11,45,14244.5
782,59,71,8,1567.6
78,62,48,97,52196.100000000006
811,73,15,14,2793.4
734,16,87,63,21190.100000000002
620,97,46,16,3426.4
12,28,84,17,1904.1000000000001
478,54,2,50,15428.0
54,32,25,39,8754.900000000001
651,57,82,73,30924.100000000002
920,39,73,95,48847.5
932,63,54,57,20443.1
309,13,54,55,15846.500000000002
255,15,15,22,2956.6000000000004
104,82,81,45,13716.5
32,2,1,70,24182.0
820,8,23,3,888.1
939,66,74,52,17620.6
796,74,84,40,11596.0
476,65,47,68,27553.600000000002
607,38,41,38,9126.6
730,69,48,58,21215.600000000002
539,16,23,68,24284.600000000002
576,81,26,71,31027.9
528,91,32,68,29373.600000000002
441,5,63,14,1471.4
696,85,1,73,33013.100000000006
95,24,34,10,825.0
558,32,43,39,9258.900000000001
496,49,70,37,9017.1
55,57,36,33,7272.1
155,14,39,97,47617.100000000006
939,94,35,13,2989.1
397,11,42,47,11738.1
285,6,14,38,7588.6
414,55,98,33,7565.1
159,48,54,43,11283.1
553,28,71,79,33345.9
570,60,24,32,7507.6
385,20,3,48,12634.6
479,58,48,97,52209.100000000006
364,16,78,41,9256.900000000001
335,68,37,83,39735.100000000006
876,24,34,83,36624.100000000006
402,90,27,44,13848.400000000001
249,55,15,96,50687.4
146,30,1,57,17776.1
762,22,19,88,40643.600000000006
620,7,75,6,838.4
687,8,71,82,34290.600000000006
31,88,28,70,30201.0
147,37,73,17,2192.1000000000004
195,49,42,47,13322.1
616,52,8,7,1220.1
574,70,37,59,21760.9
930,82,67,2,1113.6
724,51,69,65,24741.5
331,13,55,5,518.5
949,29,42,68,25578.600000000002
147,27,42,35,7094.5
309,2,59,19,2115.9
270,98,34,43,13544.1
534,90,50,35,9686.5
100,20,23,49,12844.900000000001
548,94,28,11,2174.9
373,87,34,25,5610.5
228,53,28,49,14589.900000000001
782,53,8,96,51028.4
268,75,66,77,35095.100000000006
256,66,22,99,54814.9
249,48,60,50,14899.0
972,95,84,95,54219.5
811,15,86,17,2482.1000000000004
983,6,7,86,37739.4
767,22,60,76,30741.4
444,83,85,42,12573.6
241,52,89,14,1929.4
959,98,49,48,16952.6
103,71,49,97,53094.100000000006
886,76,90,57,21138.1
241,56,77,6,753.4
849,57,60,6,1367.4
953,23,97,42,10562.6
841,8,41,45,11123.5
155,10,23,26,3727.4
606,52,27,92,46863.600000000006
58,8,3,19,1978.9
486,98,52,84,43292.4
224,8,52,60,18344.0
451,57,26,3,666.1
426,37,5,15,2083.5
362,50,63,96,50320.4
745,19,1,24,4023.4
857,74,62,13,2647.1
187,27,88,45,11324.5
813,91,36,29,7572.900000000001
70,82,31,70,29820.0
301,82,68,2,484.6
561,9,13,29,4942.900000000001
996,76,23,47,15392.1
306,28,66,85,38088.5
4,4,21,77,29364.100000000002
208,31,4,75,30095.500000000004
368,21,2,5,595.5
370,14,23,87,38676.100000000006
115,83,7,46,14301.400000000001
806,76,31,73,32466.100000000002
318,90,23,48,15927.6
588,93,1,14,2850.4
751,63,48,50,16151.0
107,2,52,74,27087.4
961,47,90,76,32835.4
486,78,97,68,28447.600000000002
820,39,33,85,39537.5
569,88,89,4,999.4
268,80,3,63,24756.100000000002
537,62,10,2,680.6
500,35,14,17,2511.1000000000004
972,13,2,82,34985.600000000006
660,4,31,64,20986.4
250,55,67,40,10290.0
693,6,84,48,12270.6
122,47,84,61,21221.9
952,7,92,37,7919.1
461,60,30,82,38328.600000000006
655,57,49,71,29402.9
862,40,19,54,17310.4
535,6,48,67,22933.100000000002
860,70,93,54,18928.4
855,44,45,32,7280.6
727,45,19,15,2504.5
649,26,22,38,8712.6
705,99,29,75,35692.5
892,85,72,30,7852.0
492,58,98,9,1410.9
896,74,46,70,30086.0
169,21,16,43,10132.1
848,70,35,57,20758.1
831,1,86,5,958.5
13,48,16,57,18669.1
370,20,73,12,1315.6
27,48,66,95,48809.5
941,64,77,8,1766.6
965,89,28,60,23945.0
479,68,57,36,9277.400000000001
128,70,52,35,8580.5
778,2,78,46,11238.400000000001
171,13,8,85,36678.5
932,98,67,49,17498.9
844,48,40,30,6694.0
645,37,78,14,2123.4
570,87,5,40,11890.0
27,29,88,63,21302.100000000002
14,98,91,50,17164.0
820,21,16,78,32269.600000000002
231,12,96,44,10245.400000000001
86,62,26,65,24818.5
132,8,51,88,38781.600000000006
119,53,46,67,25666.100000000002
940,11,84,46,11814.400000000001
965,7,59,45,11202.5
208,90,71,61,23930.9
418,71,49,23,4643.1
281,78,93,13,2123.1
533,59,25,22,4202.6
931,97,78,24,6081.4
458,25,99,13,1611.1
74,20,17,34,6418.400000000001
335,82,17,55,19667.5
864,66,21,80,37504.0
23,60,28,68,26760.600000000002
639,37,78,52,15812.6
762,76,60,74,33218.4
391,37,48,30,5911.0
346,72,11,41,11534.900000000001
70,71,41,59,21315.9
621,24,62,58,18496.600000000002
904,50,40,75,32216.500000000004
27,18,43,92,43156.600000000006
892,14,37,52,14869.6
656,45,75,71,28551.9
646,2,93,70,24796.0
87,22,67,45,10999.5
138,59,63,44,12220.400000000001
842,88,32,84,42808.4
683,69,67,19,3762.9
751,30,86,31,6389.900000000001
574,51,56,86,41200.4
622,60,46,27,5814.1
152,41,88,91,44459.9
553,60,16,19,3461.9
719,95,34,40,12359.0
980,11,24,8,1381.6
184,1,27,53,14001.1
295,7,73,63,20184.100000000002
254,12,89,67,23054.100000000002
791,34,72,52,15808.6
498,88,54,32,8331.6
637,24,98,47,12589.1
481,44,78,13,1881.1
371,98,55,10,1841.0
930,11,23,83,35599.100000000006
335,76,26,68,28160.600000000002
155,75,65,66,26449.4
269,31,59,77,31708.100000000002
546,95,10,24,5648.4
180,10,40,4,298.4
963,19,11,26,4769.4
282,56,83,51,15882.900000000001
893,22,45,43,10899.1
883,39,57,92,45944.600000000006
920,66,76,96,52414.4
986,5,95,43,10261.1
62,85,41,79,37357.9
418,71,12,98,54435.600000000006
900,37,10,7,1399.1
703,82,75,87,44925.100000000006
631,82,19,49,16413.9
460,82,79,8,1429.6
559,77,21,59,22158.9
106,54,86,96,50448.4
634,72,61,60,22594.0
896,90,20,42,13319.6
51,96,87,33,8555.1
647,20,81,74,28959.4
681,47,36,49,14748.900000000001
391,26,68,10,1141.0
690,90,96,58,22393.600000000002
730,19,81,19,2859.9
336,4,79,83,34424.100000000006
759,3,94,68,23620.600000000002
633,41,86,7,1160.1
686,5,65,55,15783.500000000002
23,34,37,24,3661.4
153,91,73,1,248.9
62,49,62,15,1899.5
357,69,21,63,24152.100000000002
331,9,89,6,561.4
692,33,67,69,26297.9
836,61,28,67,26919.100000000002
558,74,59,21,4272.9
617,53,53,89,44146.9
743,51,37,68,26868.600000000002
273,78,35,35,9005.5
882,28,12,8,1419.6
498,88,76,38,10917.6
241,14,92,40,8641.0
556,83,90,89,46755.9
437,8,38,68,23638.600000000002
780,2,43,20,2780.0
946,43,68,56,18720.4
878,82,34,83,41440.100000000006
663,7,28,46,11353.400000000001
236,37,42,18,2489.6000000000004
810,96,76,75,35572.5
34,90,32,94,51790.4
469,76,27,98,54976.600000000006
410,91,24,79,38179.9
646,52,62,15,2528.5
441,92,38,82,40932.600000000006
212,67,45,91,46885.9
716,81,85,20,4296.0
722,32,71,93,46078.100000000006
851,87,61,19,4272.9
370,14,90,9,892.9000000000001
291,5,39,5,438.5
689,97,32,58,22798.600000000002
833,21,33,82,35502.600000000006
388,77,82,72,31333.600000000002
928,83,99,4,1338.4
933,48,63,44,12531.400000000001
332,14,55,21,2786.9
410,74,95,50,16360.0
71,42,75,65,23503.5
388,90,29,75,34700.5
698,54,72,71,29232.9
520,15,39,36,7410.400000000001
868,56,35,88,43741.600000000006
632,36,2,35,7894.5
668,55,61,14,2398.4
506,67,25,33,8053.1
401,19,34,30,5381.0
842,6,1,5,994.5
229,77,49,99,55876.9
425,98,59,36,10303.400000000001
270,13,49,96,46676.4
276,72,80,20,3676.0
23,69,68,53,17444.1
353,71,44,30,6893.0
495,16,57,37,7795.1
333,78,89,67,27555.100000000002
271,81,44,69,29188.9
858,59,91,78,35271.600000000006
661,21,89,47,12472.1
985,94,22,74,34773.4
803,10,51,77,30625.100000000002
342,32,66,98,50537.600000000006
495,40,73,4,733.4
254,80,47,48,15383.6
643,74,50,72,31372.600000000002
426,32,51,48,13251.6
185,29,77,28,4838.6
909,62,20,71,30011.9
685,22,78,2,748.6
810,53,88,69,27795.9
203,54,57,57,19201.1
74,20,85,22,2885.6000000000004
233,42,11,3,403.1
9,32,14,11,953.9000000000001
306,62,90,58,20385.600000000002
148,27,57,73,28231.100000000002
198,25,38,72,27399.600000000002
272,56,22,38,9475.6
777,63,99,17,3264.1000000000004
177,82,71,19,3503.9
774,26,81,25,4486.5
393,9,36,21,2742.9
246,69,50,3,497.1
529,22,81,19,2715.9
689,61,89,3,916.1
845,33,31,85,39052.5
541,16,27,4,683.4
3,68,53,58,20430.600000000002
606,53,67,97,51851.100000000006
806,58,64,17,3208.1000000000004
790,74,75,81,38932.9
224,32,46,6,592.4
26,8,78,11,706.9000000000001
15,67,94,95,50602.5
194,47,20,66,24640.4
782,38,33,50,14932.0
718,52,73,11,1882.9
458,25,90,35,7335.5
265,18,34,23,3271.1000000000004
817,5,54,30,5377.0
786,16,14,40,9266.0
714,75,37,97,54093.100000000006
759,55,99,29,6474.900000000001
162,50,18,73,29924.100000000002
496,56,52,40,10576.0
1,46,10,7,563.1
275,34,60,84,37705.4
536,75,49,24,5158.4
112,55,33,81,36715.9
512,32,25,2,595.6
682,41,99,87,41337.100000000006
923,11,60,50,13723.0
922,71,23,92,48927.600000000006
184,20,44,37,7632.1
754,58,28,69,28084.9
976,52,40,69,27892.9
248,13,49,60,18668.0
771,35,78,53,16390.1
970,34,11,2,1057.6
500,95,86,94,52726.4
437,52,48,92,46694.600000000006
270,31,90,75,30157.500000000004
748,42,41,10,1658.0
132,17,78,73,27485.100000000002
797,89,14,2,994.6
849,20,36,8,1322.6
100,55,79,56,18546.4
881,73,52,64,25623.4
239,60,99,66,25543.4
325,39,94,44,11527.400000000001
497,83,75,30,7397.0
83,3,74,8,420.6
583,83,59,6,1257.4
687,13,82,29,5184.900000000001
55,33,62,46,11941.400000000001
739,32,97,6,1107.4
382,77,36,24,5052.4
174,64,5,56,19124.4
754,88,66,82,40917.600000000006
271,63,54,97,52486.100000000006
657,71,62,53,18184.1
811,93,29,5,1398.5
659,61,51,62,23276.600000000002
557,21,24,14,1811.4
922,66,22,69,28804.9
180,58,53,56,18794.4
91,51,50,5,468.5
29,81,54,76,34487.4
105,60,51,34,7809.400000000001
677,44,40,70,27767.0
686,8,86,98,48529.600000000006
533,87,40,3,838.1
268,13,39,43,9887.1
947,29,92,11,1858.9
450,32,79,82,36021.600000000006
653,22,40,17,2443.1000000000004
905,83,3,27,6718.1
164,41,14,16,2074.4
618,58,22,43,12172.1
815,19,16,25,4352.5
522,16,61,50,13572.0
956,18,70,33,6886.1
288,57,55,64,24006.4
387,9,71,45,10714.5
956,40,42,25,5018.5
66,17,13,94,44960.4
602,60,91,41,11298.900000000001
307,11,11,20,2487.0
580,46,6,6,1032.4
213,74,53,69,28647.9
404,3,31,8,741.6
725,71,24,81,38624.9
822,19,38,89,41325.9
645,57,48,4,951.4
84,6,39,48,11661.6
390,1,90,82,33419.600000000006
555,52,76,41,10923.900000000001
367,69,91,1,440.9
980,73,59,10,2200.0
582,83,75,25,5719.5
400,59,97,22,4069.6000000000004
805,53,84,85,40712.5
989,39,32,44,12191.400000000001
653,43,27,19,3238.9
561,46,45,59,20331.9
865,3,33,48,12298.6
916,57,30,53,17701.1
458,27,6,73,28541.100000000002
353,24,22,30,5483.0
996,80,5,97,54860.100000000006
581,69,5,69,28670.9
127,8,20,39,7891.900000000001
324,15,13,41,9175.900000000001
547,27,16,15,2054.5
991,62,51,65,25723.5
922,14,95,63,21252.100000000002
104,69,8,25,4891.5
906,1,64,84,35564.4
716,97,39,14,3034.4
178,54,59,5,570.5
533,52,61,74,31213.4
575,77,88,30,7295.0
662,4,81,47,11674.1
367,42,37,94,47611.4
504,74,99,72,31233.600000000002
238,99,62,74,34396.4
14,10,30,69,24032.9
977,36,54,97,50573.100000000006
70,97,39,40,11790.0
59,28,3,78,32054.600000000002
346,67,16,55,18853.5
650,69,90,32,7875.6
192,14,96,32,5657.6
811,41,56,28,5800.6
806,51,12,46,13520.400000000001
948,46,58,49,14966.900000000001
606,57,68,15,2563.5
842,15,50,22,3543.6000000000004
628,4,89,48,12109.6
487,17,31,50,13587.0
253,49,86,2,370.6
391,83,69,5,928.5
780,86,80,64,26354.4
249,3,27,72,25866.600000000002
932,2,71,66,22408.4
504,31,43,33,6863.1
154,95,14,60,23494.0
766,98,14,4,1236.4
143,94,97,29,6989.900000000001
529,13,2,21,2962.9
232,57,97,62,22601.600000000002
559,3,96,96,46005.4
215,71,33,13,1966.1
585,13,34,82,34598.600000000006
614,35,74,3,763.1
911,14,93,80,33391.0
944,1,99,65,21711.5
581,42,88,95,48793.5
546,7,32,2,579.6
784,41,67,94,47934.4
681,48,34,12,1962.6
61,30,15,29,5051.900000000001
68,60,45,59,20664.9
442,58,69,54,17862.4
317,67,91,74,32107.4
396,24,96,2,463.6
283,56,45,88,43156.600000000006
216,30,91,93,45386.100000000006
881,35,22,91,44642.9
581,4,19,65,21543.5
512,45,6,32,6969.6
248,68,46,75,32910.5
277,8,22,11,957.9000000000001
644,97,63,76,36318.4
334,37,32,85,38881.5
53,31,64,96,48187.4
172,45,2,80,35132.0
322,59,37,67,26271.100000000002
91,23,27,61,19726.9
901,87,60,4,1327.4
949,30,59,54,16857.4
445,88,98,67,28337.100000000002
805,26,5,43,10983.1
549,59,46,28,6042.6
584,23,90,15,2031.5
446,99,24,28,7059.6
389,62,78,76,33403.4
87,28,26,26,4127.4
501,68,11,17,3073.1000000000004
230,67,7,95,50817.5
351,33,41,54,16421.4
159,75,97,84,41033.4
921,18,46,63,21503.100000000002
560,71,82,8,1441.6
880,84,23,55,20322.5
951,67,44,17,3506.1000000000004
100,68,31,28,5845.6
153,6,87,76,28911.4
184,8,31,63,20136.100000000002
332,12,87,11,1056.9
353,3,98,23,3014.1000000000004
88,66,37,88,43841.600000000006
122,6,17,95,44914.5
250,18,6,90,41560.0
883,9,60,38,8300.6
822,41,31,60,20922.0
583,79,29,5,1100.5
312,64,54,4,646.4
301,77,97,95,51838.5
232,89,58,65,26719.5
857,77,90,16,3343.4
43,31,56,55,16570.5
479,21,84,12,1436.6
646,35,2,9,1357.9
588,98,16,35,10020.5
937,51,88,77,33916.100000000006
890,28,48,1,922.9
186,57,27,70,28186.0
142,26,91,55,16394.5
196,80,61,91,48052.9
893,40,1,51,15677.900000000001
306,27,63,45,11443.5
98,27,70,44,10772.400000000001
737,83,61,36,10075.400000000001
871,58,97,89,44845.9
843,55,74,66,25817.4
941,74,98,80,38221.0
25,91,18,16,2735.4
718,38,10,84,38484.4
603,9,29,59,18190.9
922,10,39,95,46094.5
345,52,50,4,631.4
352,34,5,53,15918.1
391,69,76,18,3220.6000000000004
455,73,28,57,20536.1
802,2,23,75,28514.500000000004
897,26,70,54,16589.4
106,47,24,27,4947.1
934,87,71,65,27291.5
903,38,44,47,13513.1
872,11,12,61,19775.9
546,66,74,44,12936.400000000001
114,4,76,52,13571.6
677,46,60,96,50251.4
793,31,54,98,50890.600000000006
494,66,71,62,23421.600000000002
481,81,74,5,1008.5
250,1,64,28,4119.6
755,59,82,4,1069.4
564,79,17,80,38244.0
340,92,93,53,18980.1
884,86,42,68,29389.600000000002
677,20,72,93,44917.100000000006
337,69,45,11,1688.9
426,1,23,17,1859.1000000000001
741,29,4,40,9741.0
701,20,71,38,8536.6
282,25,95,58,18215.600000000002
88,92,62,46,14688.400000000001
497,15,2,88,39762.600000000006
1,50,28,22,3472.6000000000004
542,16,44,3,634.1
955,43,97,42,11404.6
932,39,93,81,36239.9
913,88,54,85,43795.5
615,81,22,84,41993.4
767,5,20,55,15864.500000000002
370,62,47,81,37540.9
406,2,55,8,735.6
914,76,17,34,9162.400000000001
197,94,16,83,41755.100000000006
56,65,46,71,29371.9
236,14,58,95,45788.5
522,77,58,61,23451.9
972,91,76,34,9730.400000000001
335,74,63,12,1928.6
942,36,54,9,1662.9
366,75,79,12,1971.6
499,15,3,55,16146.500000000002
987,44,24,15,2749.5
87,14,4,37,7313.1
430,46,53,30,6220.0
873,41,79,96,49967.4
989,87,75,89,47544.9
810,4,72,97,47302.100000000006
439,97,99,89,47884.9
226,58,72,44,12264.400000000001
253,33,42,43,10732.1
816,11,85,65,22233.5
996,85,27,68,29433.600000000002
466,68,14,40,11026.0
669,9,94,46,11451.400000000001
952,89,39,11,2523.9
655,1,71,69,24052.9
469,94,40,5,1061.5
168,54,83,66,25076.4
233,2,41,12,962.6
565,16,38,4,707.4
662,90,16,12,2447.6
821,10,94,61,19663.9
415,10,52,86,37515.4
520,31,17,65,23237.5
562,27,41,58,18611.600000000002
874,85,77,70,30834.0
52,84,56,94,51244.4
621,7,96,74,27971.4
2,18,93,14,1214.4
169,89,23,52,18046.6
419,97,14,54,19945.4
395,16,9,37,7695.1
416,87,39,81,39611.9
359,65,94,75,32796.5
41,86,53,58,21512.600000000002
415,90,74,19,3893.9
159,25,6,63,21182.100000000002
401,29,13,63,21676.100000000002
852,1,51,92,42417.600000000006
755,54,45,94,49127.4
535,92,79,66,27951.4
810,13,15,93,44399.100000000006
29,69,58,99,54884.9
369,99,6,94,52971.4
605,78,43,19,3855.9
82,15,76,51,13591.900000000001
508,91,15,90,48388.0
771,57,45,97,52404.100000000006
59,32,6,24,3649.4
773,43,85,10,1693.0
992,4,78,9,1424.9
402,25,57,55,16599.5
290,5,41,67,22621.100000000002
714,30,61,12,1779.6
294,39,27,64,22860.4
660,18,36,61,19990.9
674,27,98,93,45565.100000000006
51,35,33,28,4872.6
55,62,99,50,15405.0
870,35,15,78,33411.600000000006
690,13,77,11,1425.9
224,51,6,69,27071.9
542,69,27,49,15687.900000000001
995,65,5,15,3072.5
323,97,40,91,49726.9
571,6,98,80,32411.000000000004
487,87,29,39,11332.900000000001
593,66,73,32,7722.6
128,14,72,10,758.0
960,27,85,57,18419.1
12,72,51,78,35439.600000000006
810,62,33,70,29160.0
355,53,39,71,28818.9
482,73,10,38,10331.6
692,47,4,43,11773.1
859,91,58,38,11392.6
962,52,18,87,42574.100000000006
814,2,47,23,3452.1000000000004
409,71,85,61,22972.9
746,2,6,69,24212.9
133,45,9,51,15172.900000000001
971,83,3,48,16244.6
560,97,51,69,30581.9
136,69,91,55,18753.5
843,23,88,9,1446.9
621,44,26,28,5694.6
108,22,94,73,27826.100000000002
691,97,2,55,20848.5
75,38,96,47,12685.1
967,19,10,6,1257.4
698,58,91,84,40144.4
406,41,99,67,25149.100000000002
391,64,50,60,21871.0
246,38,27,84,38012.4
369,57,60,7,1008.1
661,13,93,32,6094.6
58,52,30,97,51206.100000000006
323,74,73,20,3763.0
908,21,72,14,2162.4
918,23,50,33,7013.1
900,60,42,8,1693.6
561,78,92,73,32367.100000000002
30,66,86,60,21630.0
206,68,42,46,13702.400000000001
378,86,83,66,27398.4
551,89,3,3,862.1
655,35,13,18,2872.6000000000004
692,59,51,95,50519.5
97,45,50,23,3724.1000000000004
34,94,24,79,38040.9
159,96,30,33,8663.1
160,58,67,84,39606.4
299,82,66,92,49316.600000000006
609,74,42,96,52871.4
655,60,91,3,879.1
887,68,55,23,5043.1
527,79,78,51,17300.9
133,78,31,15,2405.5
538,92,89,21,4630.9
250,83,41,21,4153.9
797,23,96,46,12223.400000000001
141,88,69,44,13499.400000000001
110,7,98,52,13723.6
748,91,65,67,28841.100000000002
690,42,36,10,1600.0
619,28,43,55,16981.5
968,99,5,3,1309.1
652,48,27,86,41020.4
830,46,75,92,46535.600000000006
777,24,11,36,7991.400000000001
642,86,37,69,29904.9
805,22,56,34,7217.400000000001
542,9,71,73,27311.100000000002
568,80,61,58,21691.600000000002
350,6,31,33,5884.1
627,71,8,43,12740.1
618,5,7,44,10324.400000000001
879,41,75,11,1922.9
146,48,18,38,9045.6
693,22,75,85,37965.5
140,90,19,63,25258.100000000002
378,62,23,40,10698.0
631,22,81,69,25477.9
519,7,20,78,30876.600000000002
600,85,10,4,1018.4
514,46,81,22,3897.6000000000004
424,36,58,46,12448.400000000001
656,42,1,64,23414.4
452,98,25,81,40538.9
43,92,55,18,3286.6000000000004
270,58,56,85,40602.5
641,69,82,92,48462.600000000006
893,36,84,14,2357.4
350,85,57,56,20476.4
192,63,23,14,2034.4
249,47,42,49,14316.900000000001
791,94,86,28,7264.6
431,23,96,78,32036.600000000002
641,55,45,50,15641.0
588,59,73,39,10341.900000000001
425,65,48,17,2946.1000000000004
659,68,65,1,731.9
692,28,69,37,8436.1
111,18,45,78,31326.600000000002
867,54,89,9,1749.9
558,9,5,51,13761.900000000001
486,65,51,61,22683.9
485,74,99,37,9931.1
885,12,41,98,49120.600000000006
314,14,30,34,6454.400000000001
64,6,10,83,34318.100000000006
677,48,58,25,4939.5
429,90,99,95,53201.5
719,56,46,69,27911.9
905,56,95,2,1036.6
484,74,1,45,13736.5
